gene_id	gene_length
zgc:103508	7658
LOC101883815	10034
LOC103911744	17901
LOC100538037	2468
im:7136398	12201
LOC793236	11389
LOC110440071	5114
si:dkey-175g6.2	4291
slc25a1a	8932
nle1	29117
si:dkey-175g6.5	40240
cadm2a	700245
si:ch73-122g19.1	1988
zmp:0000000937	2385
LOC101884526	3945
LOC103911745	1678
LOC101884413	4422
LOC103908728	2046
LOC100537962	9951
LOC101884771	757
gbe1a	249051
inpp5kb	15525
pitpnab	50259
slc43a2b	18998
hephl1b	23136
zgc:158234	20576
slc7a1	49323
mtus2a	117331
slc46a3	13734
stoml3b	7002
proser1	10165
vps36	17243
thsd1	9294
si:ch211-287a12.9	2975
tpte	17347
smpd1	13896
ilk	34280
timm10b	3738
LOC101885675	6424
si:ch1073-15f19.2	22252
LOC110440086	702
LOC110440085	6825
LOC100534679	5589
si:ch211-214k5.3	2610
si:ch211-214k5.2	2945
cd209	57089
mtnr1bb	33696
LOC568600	117616
chordc1b	7896
kpna7	3078
grm5a	49114
rab38b	15242
socs5a	329
tmem135	16483
cct8	13407
LOC101886714	13887
map3k7cl	18746
bach1b	12358
grik1a	158830
LOC103911747	600
tiam1a	84644
sod1	5034
scaf4a	16059
ugt5d1	2337
postna	54450
ftr54	3198
trpc4a	30815
ufm1	13886
LOC798685	643
frem2a	130993
trim47	8916
trim3b	58010
fhdc3	11731
arfip2b	19816
dchs1b	36363
LOC103911750	36754
si:dkey-5g14.1	10696
synj1	53409
slc9a6b	25817
fhl1b	22865
LOC100331278	29858
htatsf1	14376
si:ch73-52f15.5	10889
tmtops3b	3924
fgf13b	27515
f9b	9691
LOC559907	50654
LOC110438858	1227
arr3a	11182
LOC101883296	9530
sssca1	4931
fam89b	2537
ehbp1l1b	52414
rab1bb	7073
LOC103911751	2984
frmd8	16277
vps51	10233
tm7sf2	5512
znhit2	2977
mrpl49	3104
faub	1741
zgc:193742	5571
si:dkey-88p24.11	1065
LOC108191553	1795
uqcc3	3318
cnih2	22243
wdr74	6309
mir194a	83
mir192	84
ehd1b	24641
cxadr	62120
auts2a	559100
ints2	51643
med13a	87158
rnft1	8899
rps6kb1a	24338
mir21-1	147
LOC108191486	31506
ptrh2	2566
cltca	57956
btg3	10103
LOC101882864	3621
LOC103911752	4314
LOC101882921	7219
si:ch211-222e20.4	11322
LOC101883059	8484
LOC103911768	9516
bbx	56137
cblb	144171
LOC110440072	7436
LOC110440073	836
LOC101883380	4766
LOC103911755	827
alcama	104047
si:ch211-103f14.3	10054
zpld1a	8455
picalma	87264
ccdc83	11722
sytl2a	26012
crebzf	2747
tmem126a	2759
dlg2	437331
LOC101884045	2202
ift46	9023
vps11	17489
hyou1	21235
si:ch73-261i21.5	15943
hist2h2l	823
zgc:101846	903
zpr1	11753
crtam	7896
hspa8	4212
si:rp71-56i13.6	32651
bsx	1822
lim2.1	6891
ntm	626347
opcml	308686
panx3	16958
pknox2	200032
tmem218	7925
robo4	36747
robo3	262535
LOC101884880	2213
msantd2	9817
esama	80240
fez1	44371
vps26bl	5709
foxo1b	52116
lhfp	86925
si:ch211-266i6.3	7385
prkrira	5588
si:dkey-250d21.1	17431
wnt11r	18861
uvrag	229447
dgat2	22065
mogat2	75962
map6a	40107
umodl1	26516
zbtb21	6998
atg101	3220
rad51c	9389
ppm1e	105743
trim37	42164
rabgef1	23412
kctd7	9025
LOC100333185	3879
cux1a	257859
myl10	8053
LOC101885935	53490
bcl7ba	7592
tbl2	10967
prdm15	32382
c2cd2	41431
ska2	10045
mir454a	123
mir301a-1	85
mir130a-1	84
mdh2	9024
zgc:153345	9693
ryr1a	133543
il2rga	12970
si:dkey-18a10.3	11612
c10h21orf59	5276
eva1c	9352
mis18a	5456
hunk	9275
b3glctb	83883
LOC101886689	775
rxfp2a	112774
fryb	127959
LOC103911764	1127
LOC103911763	4403
zar1l	2026
kl	13402
rfc3	9193
LOC793110	3576
LOC108179159	3415
LOC110437828	1025
pimr149	909
si:dkey-33c12.2	57204
LOC101882006	8188
LOC103911769	15038
pimr144	3169
pimr146	3095
si:busm1-sl7.2	7406
pimr150	3935
LOC100333082	14949
LOC110437830	3510
pimr147	3062
LOC560917	16435
pimr145	3093
LOC110440074	2153
LOC793521	1459
pimr148	2368
LOC101882493	3158
LOC110437759	18750
LOC110438865	3081
LOC100330882	5600
LOC110438861	3172
stard13a	88642
nbeaa	308739
dclk1a	134563
ccdc169	16948
spg20a	18384
ccna1	7558
LOC103911767	28645
sertm1	15183
rfxap	3158
smad9	19851
alg5	17941
exosc8	8716
supt20	40824
zgc:110006	48815
ripk4	33343
nsun5	10679
pom121	19903
ypel2a	39477
smg8	10243
prr11	7101
styxl1	4666
tmem120a	10225
pora	37268
rhbdd2	7355
LOC101883602	34117
gabrr3a	42796
hhla2a.1	50465
hhla2a.2	5172
phldb2a	51071
si:ch211-244c8.4	3971
zdhhc20a	30104
smg6	30537
mir132-2	118
mir2184	109
ovca2	4450
LOC100004523	226752
hmgb1a	4794
katnal1	25438
smyd4	11969
waif2	5711
or108-3	1686
or108-2	980
or108-1	965
si:ch211-215a9.5	2081
or109-13	2695
or109-11	1575
or109-7	977
or109-6	977
or109-5	989
or109-4	1296
or109-3	1004
or109-2	2077
or109-1	1268
or110-2	1791
or110-1	2170
or106-12	980
or106-11	947
or106-10	11406
or106-9	941
or106-8	944
or106-7	977
or106-6	980
or106-5	950
or106-4	950
or106-3	962
or106-2	962
or106-1	959
or105-1	2674
or104-2	1512
or104-1	983
ubl3a	43078
uspl1	16709
alox5ap	5261
LOC101885611	4800
nipblb	71270
slc1a3b	34534
rsf1b.1	22874
LOC110440075	7829
ucp3	6461
ucp2	10706
dnajb13	9102
mrpl48	7670
rab6a	16104
LOC100536547	5869
si:ch211-176g13.7	7629
si:ch211-176g13.8	37581
dhrs13a.2	8671
dhrs13a.1	12024
phf12a	14869
sez6a	99514
myo18aa	124603
vezf1a	48445
cuedc1a	30050
ksr1a	84844
nf1b	130423
LOC101886660	6083
akap1a	13978
si:dkey-65j4.2	2091
msi2a	284704
LOC103911773	81298
bhlha9	1025
wscd1b	24127
mir125b-3	114
mirlet7c-2	91
mir99-2	79
usp25	73156
nrip1b	57102
samsn1b	31944
gdpd5a	65652
LOC103911775	3594
serpinh1a	9446
acer3	18188
LOC101883213	26934
mmp13a	26211
LOC103911776	3011
mmp30	19499
acat1	32101
tmprss2	21834
LOC103911777	9434
dscama	183745
pcp4a	42090
igsf5a	25683
si:ch73-1a9.3	3631
si:ch73-1a9.4	31695
rps25	5201
LOC110440057	1063
slc37a4b	18520
b3gat1b	25761
LOC100332851	16518
ei24	7947
stt3a	20246
LOC108191505	3657
LOC110440058	1631
foxred1	18409
cry5	15355
dcps	17551
kcnj1b	13018
smtlb	6788
kirrel3a	363038
LOC573682	683
smfn	11806
clmp	156550
gramd1ba	114709
git2b	33562
gltpb	8748
taar20b	1214
LOC108191558	1516
LOC108191559	1554
taar20i	10241
LOC108191541	1689
taar20c	1410
taar20c1	1602
taar20u	1945
taar20t	1835
taar20l	1919
taar20j	1539
taar20w	1813
taar20r	2372
taar20q	1103
taar20o	1069
LOC100002481	16651
taar20x	1209
LOC100149676	1872
LOC110438877	6505
taar19k	1774
taar18g	10123
LOC110440076	1073
LOC110440059	1819
LOC108191508	1297
LOC103911781	2070
LOC110440060	1412
taar16f	2173
LOC108191509	2019
zgc:172131	4649
LOC108191510	1423
LOC108191511	1485
LOC108191512	1085
LOC108191513	1384
LOC108191514	1111
si:ch211-238p8.35	1230
taar19r	1230
taar19l	1850
LOC108191517	1346
taar19p	1758
taar19o	1150
LOC108191518	1102
taar19m	1218
LOC108191519	1291
LOC108179083	1031
si:ch211-139n6.11	1032
LOC108191520	1271
LOC108191521	1612
LOC108191522	1128
LOC108191523	1170
taar19e	1211
LOC108191524	1160
taar19g	1337
taar19d	1217
taar19b	1136
taar19c	1179
zgc:113625	5797
si:ch211-139n6.3	9619
LOC100004186	11370
pcna	4874
trim69	15717
bmp1b	80104
npffr1l1	14793
antxr1b	72932
aak1b	86605
anxa4	33484
adrb3b	14784
prlhr2b	8042
brf2	23222
rab11fip1b	48394
gpat4	37598
cabp1b	41112
ggt5b	55277
ggt1b	39588
lrrc75bb	67063
trnag-gcc_330	70
trnag-gcc_331	70
trnag-gcc_332	70
trnag-gcc_333	70
trnag-gcc_334	70
trnag-gcc_335	70
trnag-gcc_336	70
rnf34b	51215
LOC100536129	77030
orai1b	7253
morn3	13108
tmem120b	19985
rhof	11369
si:ch211-265m20.8	3260
setd1ba	37644
car15	12705
dgcr2	43010
dgcr14	18879
stambpa	20065
dusp11	13130
LOC798445	6893
LOC101886133	9670
LOC101886070	1782
tcf7l1a	102157
dbnla	14526
zgc:86599	3753
npy8ar	1121
march5l	18771
actr1	18869
kctd9b	13248
fgfr1b	73044
stc1l	6957
rhobtb2b	25000
LOC103911788	9408
lage3	4488
zgc:100918	18750
wdr45	13706
LOC100330650	6129
LOC797085	13553
zcchc9	5013
acot12	18595
ssbp2	99723
atg10	36153
tmem167a	6866
xrcc4	66304
vcanb	74282
hapln1b	61318
edil3b	48520
rasa1b	43676
si:ch73-215f7.1	40247
mir9-2	135
mef2ca	108085
cetn3	12580
arrdc3b	9967
nr2f1b	11102
tlr8b	11793
mctp1b	65659
sept5b	28946
cldn5b	1646
acads	18385
crybb1	6167
cryba4	9289
adrbk2	143000
LOC100537963	28114
LOC100333206	20255
mphosph9	6245
zswim6	62164
cdk2ap1	3490
sbno1	48383
setd8a	9201
snrnp35	4793
clip1b	23088
denr	40524
rilpl1	38645
LOC110440079	1560
hcar1-2	932
hcar1-1	986
ccdc62	2232
LOC110440080	916
LOC103910581	18664
LOC110440077	6796
dusp26	21324
LOC110440078	8139
npm2b	6738
LOC100331987	89438
tpst2	14264
ubc	2510
scarb1	46793
tacr1b	19267
slc4a5	89737
zgc:114173	11246
tuba7l	6938
sec14l7	14133
LOC103911794	1650
il1b	7115
purbb	1765
h2afvb	10044
ved	5134
polm	13924
gnsb	20049
mrps24	5285
nudcd3	10385
camk2b	64318
ogdhb	55436
pargl	24067
zmiz2	97085
ppiab	6705
LOC100534832	1394
LOC100333835	15650
LOC100331349	27331
myg1	5420
prr13	5144
sp1	9484
col2a1b	26756
itga7	23988
elmo2	18406
arfgap1	19891
LOC103908995	8879
cdk4	6343
zgc:172352	18167
tegt	7472
avil	13936
si:ch1073-456m8.1	9473
dusp7	15415
poc1a	68203
alas1	9447
npffl	2936
slc11a2	13885
mettl1	26581
cyp27b1	9983
si:ch211-159e12.5	6262
pdrg1	5024
edn3	12836
znf831	17287
trnac-gca_8	71
trnac-gca_9	71
trnac-gca_10	71
nuf2	8739
rab43	10008
zgc:77375	15105
isy1	11867
cnbpb	6168
raf1b	44946
mkrn2	8881
mkrn2os.1	5789
mkrn2os.2	3653
tsen2	13712
pparg	63814
syn2b	88129
timp4.1	10583
timp4.2	5305
timp4.3	4126
tamm41	10538
vgll4b	3956
atg7	75609
hrh1	6254
slc6a1b	25694
LOC100003140	23350
slc6a11b	39773
atp2b2	184041
iars	54848
trnae-uuc_160	71
rpl29	4364
si:ch211-266k22.6	5594
ppp1r3db	2778
phactr3b	87038
acot8	8363
srsf6b	8763
ift52	12918
si:ch73-303b9.1	3528
mybl2b	22993
si:dkey-40c23.1	6825
si:dkey-40c23.2	22576
si:dkey-40c23.3	9566
lrp1aa	235860
rbms2a	41389
faim2b	9980
nr1d4b	21958
rargb	6982
calcoco1b	19876
hoxc13b	3210
LOC100534851	5265
hoxc12b	1124
hoxc11b	6860
LOC110440087	28207
mir196c	109
hoxc6b	6321
smug1	5991
hnrnpa1a	14723
znf740a	45109
LOC100334487	2995
LOC108191643	48029
igfbp6a	6140
pip4k2cb	15328
ube2v1	13127
csnk2a4	14113
slc2a10	8051
tp53rk	4975
si:ch73-267c23.10	14195
LOC564739	25648
si:ch73-190f16.2	6385
ankrd52b	22478
cnpy2	6218
zgc:113184	12217
nab2	25439
dnajc14	15797
si:ch211-160o17.2	13776
zgc:193807	15705
si:ch211-160o17.4	34045
b3galt6	3897
si:ch211-160o17.6	6349
tmem167b	7069
mapk14b	49874
srpk1b	63406
lhfpl5a	8951
kif21b	119889
cpne5b	190793
mir724	84
timeless	37755
pmela	17085
mmp19	11032
cdk2	7159
sarnp	9648
prph	13650
tuba2	6939
suox	20094
mcrs1	13992
acap3b	109880
pusl1	21980
ddx19	10763
si:dkey-33m11.6	1696
si:dkey-33m11.7	4015
si:dkey-33m11.8	8027
cda	7067
dnajc16l	19302
itih3a	14877
itih1	16183
gata2a	17729
rpn1	14715
pbrm1	49734
LOC110440088	1781
gnl3	11500
glt8d1	15897
spcs1	4097
nek4	29259
camk1b	103578
ccdc3b	26965
si:ch211-236d3.4	56563
LOC557816	7051
LOC100150117	7004
ptprga	509290
cse1l	21412
slc35e1	13105
si:ch73-40i7.2	31179
pex11g	9335
si:ch73-40i7.5	18026
zgc:172302	75038
r3hdm4	8599
arid3a	129242
ctdspl3	19055
ndufs7	10084
gamt	9591
dazap1	43212
rps15	4765
abhd8b	12078
dda1	7805
ano8b	36202
LOC110438878	876
gtpbp3	27582
vsg1	4686
babam1	17145
si:ch73-112j3.1	4470
ushbp1	21878
nr2f6b	18054
tax1bp3	8898
slc1a6	22931
ccl44	5442
pole4	9362
LOC559131	15380
ccl25b	4038
ctns	12062
ranbp3a	23965
nrtn	37577
ndufa11	18546
LOC110437764	4522
vmac	4525
zgc:162969	6232
gadd45ba	1602
LOC110440089	22556
crtc1b	107996
LOC101886158	7555
rab3ab	31544
lsm4	8364
ddx49	11413
klhl26	8554
crtc1	39539
comp	28743
LOC103911802	9190
si:ch211-253b8.2	5087
zgc:173548	3002
cdh27	27934
si:ch211-253b8.5	34704
LOC101886356	3285
bmp7a	30223
si:zfos-1451h6.1	1734
smim7	4732
tmem38a	20793
thop1	29042
nwd1	32918
zgc:113223	8636
reep6	10356
si:ch73-238c9.1	3045
apc2	39895
diras1a	16751
LOC103911803	3774
si:dkey-197i20.6	5026
vtg3	20980
adgrl4	27101
adgrl2a	208324
ttll7	143678
prkacba	21117
samd13	4645
uox	6962
dnase2b	8680
LOC110440124	1340
LOC110440090	4250
si:ch211-247n2.1	45262
tbl1xr1a	116344
si:ch211-51h4.2	257442
LOC101883106	112662
LOC101885785	203251
LOC101885717	7622
nlgn1	548754
LOC101885993	1821
ect2	67759
mcf2l2	189940
LOC108191587	2182
b3gnt5a	9051
slc4a10a	125722
tbr1a	17738
psmd14	18308
trnac-gca_11	71
trnac-gca_12	71
rbms1a	51260
itgb6	43831
pla2r1	88562
ly75	72457
myom2a	59729
lgsn	3427
ptp4a1	7083
col9a1a	25793
si:dkey-23f9.4	15692
mrpl4	11941
zgc:77929	4398
LOC110440091	2836
si:dkey-23f9.8	1844
si:dkey-23f9.9	1937
si:dkey-23f9.12	13444
si:dkey-23f9.11	12962
krt93	3660
krt94	2898
zgc:171226	10596
krt15	2697
zgc:110712	9071
LOC100536965	2589
si:dkey-28e7.3	49753
jupa	61622
cdc6	9226
pimr93	4879
wipf2a	56595
si:ch211-69b7.6	19511
abcc10	50364
zgc:64002	5119
sp2	24890
socs7	40625
si:ch211-156l18.8	42021
mrpl45	8894
npepps	50273
si:ch211-156l18.7	8406
krt95	8343
si:ch211-156l18.6	1315
zgc:174358	3434
LOC110440093	542
LOC110440092	10785
LOC103911809	2167
LOC108179082	2681
LOC101885934	2240
LOC110440094	538
LOC100005013	1340
LOC108191590	644
LOC110438889	1909
zgc:174353	2109
zgc:174355	59427
LOC110438888	23076
LOC110438880	569
LOC103911808	783
zgc:174354	2276
LOC110438887	1891
si:dkey-27d5.5	13362
si:dkey-27d5.4	17711
LOC100005157	1855
LOC100005207	78232
LOC110440117	12827
LOC561873	852
LOC110438897	479
LOC103908740	9299
LOC103911812	7493
LOC100004392	852
LOC108191592	39901
LOC110439282	3463
zgc:91850	1914
LOC110439268	12727
LOC100148590	739
ap1s2	8335
zrsr2	11843
rbb4l	23990
txlng	17164
rtel1	47405
zgpat	11910
LOC110440116	1181
LOC110440125	7233
LOC110440126	911
LOC110437768	26667
LOC101882863	30906
chrna4b	16140
ptgfr	5750
btf3l4	14458
zfyve9b	30625
elovl1b	58130
mob3c	14726
mknk1	13197
atp5b	5172
abcb11b	46423
mast3b	72393
si:dkey-13m1.2	41175
homer3b	81416
si:dkey-13m1.5	11035
arrdc2	9273
si:ch211-1a19.2	5509
sid1	2245
si:ch211-1a19.3	9526
wdr18	147273
grin3bb	203907
LOC103911814	1391
tmem259	29354
med16	39263
plppr3b	13849
palm1a	68078
si:ch211-262i1.3	11338
si:ch211-262i1.4	5246
si:ch211-262i1.2	2033
si:ch211-262i1.5	7034
ptbp1b	21549
si:ch211-262i1.6	2674
LOC110438906	6773
LOC100007535	4381
si:ch73-60h1.1	75398
sgta	41131
LOC101883323	10986
LOC110440118	3254
LOC110440095	2677
hug	46285
LOC103911818	1609
LOC101883516	1315
LOC110440096	361
LOC108191595	1109
LOC103911819	3374
slc1a8a	21891
LOC101884506	8758
rpn2	71110
LOC110438908	6097
LOC101885677	9738
LOC110438909	5907
ghrh	89837
cdk5rap1	106451
gdf11	148475
LOC108191599	318
rap1ab	41496
pank4	37447
draxin	75826
zgc:173544	2526
agtrap	22223
ctbs	13181
si:dkey-205k8.5	8543
rpf1	21142
arpc4l	8709
tada3l	13344
hmces	13073
rab7	36054
slc25a26	107640
lrig1	66123
LOC108191602	3719
LOC100151192	2619
kbtbd8	9542
suclg2	236901
si:dkeyp-33e11.1	2495
fam19a1	337713
fam19a4b	117008
eogt	29798
tmf1	25589
uba3	18079
LOC101886897	3487
LOC103911822	611
LOC101886550	3123
LOC103911824	1613
cishb	5045
twf2b	16653
rpusd4	10561
qrich1	20392
si:ch211-14i3.2	8281
LOC110440097	2005
zgc:175135	1797
LOC101886644	2280
LOC110438921	5173
LOC110437857	22738
LOC110438922	8255
LOC110438923	1737
LOC110438924	2172
zgc:173545	1814
LOC110438920	1798
LOC100334195	1800
LOC100537499	1742
LOC100538023	1800
LOC100334068	1836
tmcc1b	42165
LOC563780	24430
mustn1b	3260
tmem110	13569
sfmbt1	41674
LOC103911828	1288
LOC103911829	220
LOC103911830	1587
prkcdb	37035
fgd5a	70366
dido1	11719
zmynd8	43528
ncoa3	87161
id1	1108
LOC110440119	5224
pfkfb2b	15791
zgc:175264	16888
magi1b	217716
rhol	2315
adamts9	68712
trnav-cac_201	72
trnav-aac_214	72
trnav-aac_215	72
trnav-cac_202	72
trnav-aac_216	72
trnav-aac_217	72
prickle2b	98363
slc2a9l1	11105
psmd6	9181
atxn7	87097
thoc7	8100
si:dkey-30j16.3	69844
LOC103911832	11976
namptb	45416
cadpsa	259547
LOC103911833	1726
fezf2	2797
si:dkey-274m17.3	3578
ogfrl2	4510
LOC108191636	7345
cdh4	455571
taf4a	100473
zgc:162182	7534
LOC110440098	1325
slc6a14	20929
fmoda	5878
zgc:113307	11240
prelp	9049
il19l	3444
il10	1443
mapkapk2a	63398
zgc:172180	5287
si:dkey-85p17.3	82724
ikbke	39565
srgap2	178503
zgc:101564	8065
foxp4	184145
si:dkey-91m3.1	55984
LOC103911838	1492
tfeb	70166
tmem183a	8404
ppfia4	208913
myog	3034
si:ch211-86h15.1	12754
lrrn2	96262
mdm4	25644
LOC110440099	2704
atp2b4	87940
optc	13533
LOC108191637	6478
csf1a	32062
LOC101882091	1618
kiss1	10001
golt1a	5029
plekha6	182651
LOC101882447	4549
ppp1r15b	6017
pik3c2b	101379
nfasca	178053
cntn2	55241
chia.1	5861
chia.2	5472
chia.3	2923
ovgp1	6992
zc3h11a	10258
maf1	10430
trib3	4666
LOC101886364	59613
sox12	1764
pnp4a	7571
si:dkey-76p14.2	12805
rem1	17487
rbm39a	6114
si:ch211-15p9.2	1947
nfs1	7640
dvl1b	68046
mxra8a	28950
plekhg5a	73225
syt6b	21858
olfml3b	9605
LOC108191611	1539
gpr25	1133
LOC101886928	3182
zgc:153953	40095
rnpep	24100
cyb5r1	13257
adipor1a	14469
rabif	2115
kdm5ba	32245
ipo9	24969
shisa4	7897
lmod1b	6995
timm17a	6001
sulf2a	85756
zgc:92107	47348
phf20a	19515
ndrg3a	74562
si:ch211-25d12.7	15834
trpc4apa	22955
myh7ba	31803
mir499a	90
snai1a	6103
LOC103911839	2531
tp53inp2	6199
cyldb	15224
top1l	15314
si:ch211-232b12.5	11377
fam83d	8716
LOC101882529	35686
mafbb	1611
si:dkeyp-97e7.9	8064
adnpa	5096
gata1a	6946
si:dkey-13a21.4	5092
hcfc1a	24972
opn1sw2	2626
mir726	86
opn1lw1	2404
opn1lw2	2090
gnl3l	16716
tfe3b	18200
si:dkey-245f22.3	9293
cxxc1b	11100
mbd1b	10372
ccdc120	34641
comtb	11510
grm6b	45092
otud5b	8426
mon1bb	15736
brpf3a	21128
si:dkey-183j2.10	13926
plch2b	26968
skib	46987
tmem51b	19989
kaznb	323332
prdm2b	28047
foxj3	130421
ppcs	6111
utp3	5145
cpne1	25705
rbm12	2927
LOC108191638	10195
LOC110440100	16684
fer1l4	33468
unm_sa1614	86082
st3gal8	21960
dynlrb1	4371
map1lc3a	6498
efcc1	47884
si:dkey-57n24.6	14463
acad9	15629
iqsec1b	353061
hdac11	66871
fbln2	109395
wnt7aa	12058
mirlet7f	115
mirlet7a-1	88
ptpdc1a	26489
barx1	2623
phf2	58374
fam120a	630
LOC108191614	28541
cass4	33533
cstf1	10232
eif4g3a	88831
ece1	32803
alpl	44672
LOC110440101	9366
guca2b	686
nmur3	15622
lactbl1b	29164
ephb2b	206124
lrrc38b	68083
dhrs3b	23875
aadacl4	2231
si:ch211-226m7.4	10394
klhdc7a	6143
igsf21a	438568
arhgef10la	228496
wu:fi42e03	2776
zgc:171818	23522
chd5	73972
rpl22	5199
rnf207a	7148
nr0b1	2915
gucy1b2	16810
plekha3	11150
rpgrb	19355
dynlt3	3682
cybb	21272
xk	16647
grpr	21162
figf	11048
pir	19142
zgc:113276	10261
il1fma	5659
si:ch73-226l13.2	6142
ace2	14717
nhsb	89525
si:ch211-161f7.2	14627
scml2	52057
cdkl5	71037
rs1a	7696
LOC110440102	795
ppef1	28858
si:dkey-163f14.6	11906
ugt1b7	32723
ugt1b6p	1351
ugt1b5	25498
ugt1b4	22449
ugt1b3	18885
ugt1b2	14170
ugt1b1	7939
cflara	8973
tmem169a	4471
pecr	9406
map4k3a	141202
tmem178	17305
slc8a1a	79274
zgc:158773	1835
zgc:153665	5255
tmem246	6303
gb:eh507706	14218
ttbk1a	64644
LOC110440103	8179
slc22a7a	13221
wdr83os	3442
cacna1ab	209833
LOC100331484	1125
LOC101884747	604
LOC110440104	10322
LOC110440120	705
stx10	9769
nacc1b	18973
trmt1	22107
man2b1	17955
si:dkey-238i5.2	35485
sipa1l2	147101
LOC103911845	4711
egln1b	45394
zgc:162816	12210
fam126b	40508
diaph3	145327
LOC559910	4878
LOC103911846	18505
LOC110440105	4895
pcdh17	147953
LOC101885620	7341
LOC110440121	318
nkpd1	6673
LOC103911847	20160
cntnap5l	129430
lims1	19969
thsd7bb	145568
spoplb	24409
nxph2b	11285
si:ch211-227n13.3	7799
phka2	47408
col6a2	37539
col6a1	69192
tdo2b	12910
atp13a3	70258
tmem44	18037
lsg1	12676
fam43a	2430
LOC103911849	91158
xxylt1	82058
pik3ca	37457
zmat3	15081
pfkfb4a	14900
mapkapk3	44900
dnah1	88542
si:dkey-202e22.2	17140
chchd4a	4332
LOC560659	4538
slc38a3a	53801
gnai2a	120702
fam212aa	6437
traip	8336
mon1a	13710
LOC101884091	2762
mst1rb	42970
camkvb	72746
sema3fb	127256
arl8bb	11588
bhlhe40	3605
itpr1b	242631
setmar	3473
brk1	114715
gpx1a	2421
LOC100000155	94103
grm2b	56884
rrp9	14515
si:ch211-213o11.11	6608
zgc:172270	5874
nfya	24675
sort1a	59441
psma5	7936
sypl2a	20759
atxn7l2a	28665
cyb561d1	6243
zbtb40	29730
usp48	22793
ldlrad2	12325
LOC110440122	984
LOC108191640	6095
LOC110440127	2348
LOC100003022	7326
LOC110440106	3438
LOC101885221	5268
si:ch211-11c3.9	8809
LOC101885860	10552
cacna2d3	77128
parapinopsinb	7460
cacna1da	171345
tkta	42703
LOC103911864	2557
bicd2	40907
card19	6846
si:ch1073-278o19.1	29783
wnk2	39733
itih3b	22071
zgc:112265	27797
LOC101884647	6861
il17rc	24263
LOC100003741	17869
erc2_1	114800
bsnb	157784
si:dkey-61o18.2	9506
hp1bp3	17023
sh2d5	12001
kif17	24382
zgc:158258	9364
yod1	8966
snrpe	5626
sox13	63372
etnk2	31775
si:ch211-112f3.4	18433
LOC103911870	11072
slc41a1	49882
klhdc8a	50360
LOC101882875	27235
mir135c-1	79
si:dkey-166c18.1	141038
mfsd4aa	28831
elk4	20799
si:ch211-117k10.3	5232
slc45a3	16240
nucks1a	13632
LOC108191661	510
LOC110440123	7537
epha8	182563
pimr126	4820
si:ch211-122l14.5	5221
si:ch211-122l14.7	5454
cldn19	40364
p3h1	29672
zgc:112255	5124
ap5b1	6541
cdc42	27904
wnt4a	35069
LOC108191630	18906
LOC108191631	4498
camta1b	554821
vamp3	25789
per3	55755
uts2b	6441
si:dkey-264d12.1	39953
tnfrsf9b	12993
fam83e	25027
si:dkey-264d12.4	12122
si:dkey-264d12.5	20136
LOC110440107	16650
znf362a	29324
si:ch211-193i15.1	7169
si:ch211-193i15.2	29996
si:dkey-207b20.2	5253
LOC110440108	3677
trim62	87094
tnfrsf1b	26287
si:dkeyp-61b2.1	36671
miip	14838
mmel1	61592
fam213b	24800
slc45a1	24708
si:ch211-222l21.1	3475
LOC103911875	3965
ccdc114	14268
tas1r3	10905
errfi1a	12393
LOC101882681	11839
LOC110440109	2361
LOC103911881	29628
svbp	2967
zgc:175088	6161
phf13	15678
dnajc11	18969
camta1	23552
LOC110440114	10110
mrps16	6782
pax7a	130337
park7	14325
kcnab2a	224648
megf6b	121010
akr7a3	7259
mrto4	7818
iffo2b	71315
aldh4a1	23847
her2	3725
LOC100534909	1457
her15.1	1448
si:ch211-193l2.6	3339
LOC798783	1650
si:ch211-193l2.7	3633
abhd6a	23812
trnas-uga_128	81
LOC103911879	4332
LOC110440110	2407
si:ch1073-526c11.3	2206
LOC103911880	1769
flnb	165201
slmapa	112830
dennd6aa	34779
arf4b	5924
si:ch1073-165f9.2	2683
zgc:110286	3806
LOC799490	9577
arf4a	6359
pde12	19147
atp6ap1la	21862
rps23	4746
LOC110440115	966
asb14a	10268
appl1	28561
hesx1	1341
il17rd	77890
si:ch73-106k19.2	10164
zgc:194981	2136
LOC100331538	5087
si:ch73-106k19.4	3336
si:ch73-106k19.5	4077
LOC108191666	2598
tdrd3	51785
pcdh20	4168
eml6	69809
acyp2	2480
foxg1b	2142
sptbn1	93352
LOC108191668	610
sult6b1	12319
vipb	12589
slc29a1b	37531
tmem63bb	3648
gli2b	163556
ralbb	27474
LOC110437767	14904
zgc:153431	57120
LOC101887111	1267
LOC100332902	1542
LOC101884241	100613
traf3ip2b	8980
clcn4	18553
LOC100002327	1210
shroom2b	22530
gnb4b	221715
LOC108191642	6317
LOC100329480	3532
filip1l	133077
LOC110440112	2225
zgc:158270	18035
LOC110440111	10630
srsf7b	10161
LOC103911883	1052
LOC103911884	5057
il1rapl1b	8988
mfn1b	33505
si:ch1073-365p7.2	7216
ero1b	20017
gpr137bb	13514
nid1b	639
tbce	15705
rbm34	17923
tomm20b	9798
irf2bp2b	3269
LOC103911885	765
map1lc3c	3651
strn	53152
opn6a	12846
eif4a3	17517
zgc:171772	5166
pfklb	21750
si:cabz01080295.1	3271
orc2	8751
ldb1b	25501
LOC110440113	15230
si:dkey-93h22.8	15023
mgea5l	15113
