gene_id	gene_name	SRR3655791	SRR3655792	SRR3655793	SRR3655794	SRR3655795	SRR3655796	SRR3655797	SRR3655798	SRR3655799	SRR3655800	SRR3655801	SRR3655802
rhoab	rhoab	34.94336	33.52078	56.368553	53.273603	31.553778	31.056544	246.025395	246.025397	96.435239	94.83629	98.490498	97.684377
rhoac	rhoac	32.505575	34.132553	41.571138	43.84596	24.23923	25.925606	135.764897	135.764897	75.391209	74.105425	82.256604	86.524111
rhobtb1	rhobtb1	0	0	0	0.024199	0	0.020067	0	0	0.030159	0.01164	0.031955	0.012186
rhobtb2a	rhobtb2a	3.555435	3.298129	2.776714	2.705857	2.892218	2.972609	1.514875	1.514875	1.895014	1.605846	1.4214	1.22318
rhobtb2b	rhobtb2b	2.627857	2.164892	6.080943	6.721823	4.524692	4.424267	1.355001	1.355001	3.850337	3.645281	2.411329	2.503862
rhoca	rhoca	16.583056	16.009344	24.428543	26.134288	11.975432	12.621293	54.39461	54.39461	32.346416	33.723578	41.887991	45.301867
rhocb	rhocb	1.153421	0.096447	3.859774	3.706247	0	0.210706	0.33571	0.33571	0	0.100969	6.823938	9.232786
rhocb_1	rhocb_1	51.703092	52.318627	64.143046	72.723054	39.75528	40.738473	125.034425	125.034425	82.516458	83.449798	72.569132	81.041943
rhof	rhof	0	0	1.579371	0.634676	0	0	4.116113	4.116113	0	0	0.604003	0.528651
rhof_1	rhof_1	2.428751	1.968939	1.716169	3.241602	2.487176	2.228891	22.581876	22.581876	6.192385	4.846704	3.307555	2.923511
rhoga	rhoga	1.003499	0.87843	2.678397	2.31103	1.400883	1.693602	11.075705	11.075705	8.361492	8.285869	5.321139	5.364951
rhogb	rhogb	6.500458	7.138286	11.22169	11.501151	5.444852	5.616562	199.902166	199.902167	29.121793	30.294568	21.990858	19.886866
rhogc	rhogc	17.928695	17.987603	24.783258	25.755014	14.00184	14.968141	17.918495	17.918495	21.506728	21.953946	28.733655	26.284979
rhogd	rhogd	4.118886	3.804335	8.744216	8.111284	3.560237	3.558761	12.84664	12.84664	11.258083	10.107039	12.544877	12.2001
rhogd_1	rhogd_1	0.65217	0.793162	1.872228	1.743872	2.382994	2.176884	3.354556	3.354556	2.012963	2.292799	0.0262	0.021481
rhoh	rhoh	1.108344	1.221456	1.217012	1.509265	0.319015	0.054494	0	0	0.554817	0.409326	1.137304	1.179567
rhoh_1	rhoh_1	0.337993	0.316174	1.627436	0.906961	0.933513	1.23395	3.276749	3.276749	1.218008	0.937335	0.330576	0.437533
rhoj	rhoj	0.137544	0.367749	0.518052	0.258287	0.247141	0.536847	1.593192	1.593192	0.963561	0.684046	0.311022	0.237311
rhoj_1	rhoj_1	0	0	0	5.129197	4.902008	7.743879	6.845444	6.845444	0	2.386911	6.169067	2.336328
rhol	rhol	0	0	0	0	0	0	0	0	0	0.01293	0	0
rhoq	rhoq	3.109101	3.128972	2.407934	2.324102	2.690855	2.654869	4.096446	4.096446	7.808116	7.862842	2.867337	2.265444
rhoq_1	rhoq_1	0	0.54509	0	0	0	0	0	0	0	0	0	0
rhot1a	rhot1a	4.919091	4.881677	5.930107	5.989249	4.273819	4.24171	13.559209	13.559209	9.001051	7.717921	8.97963	8.350842
rhot1b	rhot1b	0	0	0.123098	0.228147	0.182914	0.121233	0	0	0.355131	0.18487	0.136251	0.316415
rhot1b_1	rhot1b_1	0.084142	0.172735	0.610915	0.524156	0	0.101278	0.713499	0.713499	0.207862	0.29204	0.358051	0
rhot1b_2	rhot1b_2	0.179773	0.20007	0.159427	0.375129	0.058463	0.061519	0.097594	0.097594	0	0.098519	0.109331	0.12622
rhot2	rhot2	6.819684	6.022833	5.137208	5.157851	4.143398	4.181546	7.894714	7.894715	6.253506	7.07542	5.702049	5.235908
rhoua	rhoua	2.288492	1.915837	2.637017	2.966254	1.797786	1.853707	3.418218	3.418218	5.673428	6.498068	2.580634	2.386165
rhoub	rhoub	0.788563	0.655543	1.727697	1.658563	2.258318	1.916162	0.932219	0.932219	0.252744	0.160248	0.523075	0.511985
rhov	rhov	0.247891	0.297576	0.355684	0.315171	0.222122	0.338551	2.089656	2.089656	3.679933	2.968079	2.755426	3.091429
rhpn1	rhpn1	0.083144	0.095271	0	0.038946	0.124168	0.039252	0.177759	0.177759	0.129436	0.137373	0.031252	0.011918
rhpn2	rhpn2	3.368616	3.423548	2.690362	2.817907	2.213879	2.085684	4.198598	4.198598	12.849154	12.70486	13.513413	14.527178
ribc1	ribc1	0	0	0.058696	0	0	0	0.119945	0.119945	0.109173	0.021067	0.05272	0.080419
ribc2	ribc2	1.502762	1.147974	0.455409	0.558278	0.603625	0.495398	0.864151	0.864151	1.573087	1.120813	1.986772	2.295249
ric1	ric1	0.669666	0.663815	0.880791	0.79914	0.585766	0.547619	1.554449	1.554449	0.98667	0.639438	0.845052	0.891359
ric3a	ric3a	0	0	0	0	0	0	0.036862	0.036862	0	0.012948	0	0
ric3a_1	ric3a_1	0	0	0	0	0	0	0	0	0	0	0	0
ric3b	ric3b	0.308115	0.447207	0.464201	0.432977	0.496955	0.807315	0.316197	0.316197	0.647549	0.777501	0.416938	0.529997
ric8a	ric8a	0.333979	0.382695	0.279538	0.334707	0.403135	0.354764	1.459798	1.459798	0.649914	0.576894	0.784613	0.813857
ric8a_1	ric8a_1	0	0	0	0	0	0.102059	0	0	0	0	0	0
ric8b	ric8b	11.418696	12.84376	19.247756	17.407532	2.686671	2.876647	39.333467	39.333467	6.4365	7.164443	25.694134	27.095367
ric8b_1	ric8b_1	6.01673	4.277535	4.426195	5.929247	7.677077	7.549713	0.178641	0.178641	13.494658	12.471767	0.163734	0
rictora	rictora	1.208875	1.247373	1.062407	1.272489	1.143479	1.112891	1.43258	1.43258	1.965186	1.97856	0.933265	1.191895
rictorb	rictorb	1.687583	1.307491	1.777328	1.622187	0.938827	0.951525	1.676573	1.676573	1.961053	2.093913	1.38893	1.436408
rif1	rif1	0.665115	0.602602	1.322805	1.186575	0.558068	0.634507	1.750338	1.750338	1.055038	1.166417	1.029458	1.073319
rif1_1	rif1_1	0.478955	0.488164	0.765242	1.006977	0.649361	0.466491	1.699613	1.699613	1.277163	1.048488	1.194112	1.107266
rilp	rilp	15.969124	16.000914	30.981758	29.199018	9.759484	9.75747	6.066439	6.066439	22.149062	22.167021	8.958524	8.981554
rilpl1	rilpl1	10.212827	12.061216	13.558953	10.832366	6.41635	5.652801	10.540933	10.540933	16.584384	14.334939	7.810084	6.209153
rilpl2	rilpl2	0.996039	1.237541	1.060904	1.707291	0.845764	0.886547	2.57652	2.57652	4.25237	5.156995	4.634535	5.243194
rilpl2_1	rilpl2_1	1.743626	2.356179	2.368333	2.122035	0.724494	0.913279	4.43321	4.43321	5.482435	6.741423	6.509488	6.494341
rilpl2_2	rilpl2_2	1.373974	1.122096	0.755596	0.743295	0.468727	0.221836	2.238138	2.238138	2.844177	2.714564	3.421747	2.326382
rimbp2	rimbp2	0.224477	0.207837	0.081163	0.129118	0.342814	0.2881	0.613743	0.613743	0.964191	0.961222	0.581605	0.4267
rimkla	rimkla	0.115749	0	0.201237	0.283471	0	0.051739	0.246084	0.246084	0	0.100981	0.665039	0.633414
rimkla_1	rimkla_1	0.610018	0.539926	1.136128	0.939659	1.03998	0.880694	12.891671	12.891672	2.032693	2.544146	1.180358	1.362417
rims1a	rims1a	3.248454	3.003637	2.831693	3.005667	2.586074	2.484738	0.481801	0.481801	0.878131	1.067368	3.58295	3.313143
rims2a	rims2a	0.943957	0.923095	1.29315	1.384159	0.707587	0.829348	0.977142	0.977142	1.513283	1.633237	1.27653	1.262865
rims2b	rims2b	0.425749	0.413047	0.71626	0.737881	0.221265	0.280392	0.240304	0.240304	0.298258	0.268585	0.336069	0.274629
rims3	rims3	0.975436	1.310014	0.434552	0.707471	0.930428	1.203259	1.009094	1.009094	1.102163	1.261906	0.532237	0.852468
rims4	rims4	0.114738	0.102258	0.048017	0.089575	0.03427	0.027084	0	0	0.089311	0.068936	0.086257	0.131576
rin1a	rin1a	1.466859	1.320186	2.222645	2.258737	2.719401	2.877494	13.712378	13.712378	1.909538	1.914563	1.578063	1.493609
rin2	rin2	5.32037	5.765949	4.765952	4.70232	2.766431	2.691666	10.847602	10.847602	9.748707	9.425311	8.808436	8.765426
rin3	rin3	1.241563	1.188048	1.870516	1.903864	0.948553	1.133729	24.392839	24.392839	4.50147	4.646457	4.185433	4.001526
rinl	rinl	0.398469	0.28364	0.432053	0.670239	0.357048	0.282178	3.694226	3.694226	0.845901	0.905931	0.612732	0.724362
rint1	rint1	3.380661	3.334908	3.308603	3.541169	2.051294	1.856788	3.448844	3.448844	3.480993	3.670449	3.932295	3.846252
riok1	riok1	6.73735	6.894936	8.274759	7.64956	5.380797	6.456523	17.895776	17.895776	13.167679	12.589127	10.074837	9.872777
riok2	riok2	8.496538	6.918373	9.304998	8.436301	6.852226	5.871739	14.894469	14.894469	6.491407	5.46523	11.704182	11.900069
riok2_1	riok2_1	1.123447	1.015451	0.99779	1.238251	3.142523	4.392857	2.432982	2.432982	10.344947	9.85013	0.071967	0.171282
riok3	riok3	37.495843	36.122071	40.565555	39.767321	27.01023	26.059612	69.19527	69.19527	74.998864	71.576809	79.721386	76.12915
riox1	riox1	5.589501	5.391886	5.83941	6.306622	4.935348	5.113919	5.390686	5.390686	8.908024	9.559951	7.913305	7.281169
riox2	riox2	7.29095	6.978131	5.108131	4.869708	8.548884	6.980034	4.911153	4.911153	14.576971	13.011951	8.093611	7.722987
ripk1l	ripk1l	3.832711	3.98379	7.612286	8.137701	4.419543	4.427182	16.160131	16.160131	11.701031	12.570687	7.404052	6.727847
ripk2	ripk2	0.322136	0.399711	1.162916	0.572996	0.573749	0.483104	32.47448	32.47448	3.941669	3.740195	2.724627	2.598692
ripk3	ripk3	2.591811	2.806601	2.213816	2.752793	1.490495	1.755198	44.465313	44.465314	5.30126	5.355026	5.121024	5.622879
ripk4	ripk4	6.920002	7.454979	6.905815	7.197636	3.847587	3.775845	5.212324	5.212324	10.897193	10.561954	7.283162	7.050406
ripply1	ripply1	0.086542	0	0	0	0.077546	0.091928	0.66609	0.66609	0.101045	0.155987	0	0.111648
ripply2	ripply2	0	0.147031	0	0.180313	0	0	0.493801	0.493801	0.224727	0.260189	0.434085	0.165538
ripply3	ripply3	0.109901	0	0.122212	0.091193	0.043685	0	0.499477	0.499477	0.113655	0.093038	0.219537	0.334882
rit1	rit1	5.173389	3.338378	5.327438	5.492858	2.545944	2.515181	22.385568	22.385568	13.792842	15.25274	7.757194	8.560547
rlbp1a	rlbp1a	0	0	0	0.045936	0	0	0	0	0	0	0	0
rlbp1a_1	rlbp1a_1	0	0	0	0	0	0	0	0	0	0	0	0
rlbp1b	rlbp1b	0.405512	0.262009	0.033647	0.012553	0.089184	0.087177	0.093579	0.093579	0	0	0.090663	0.02305
rlbp1b_1	rlbp1b_1	0.130486	0.106836	0.033647	0.012553	0.048046	0.095908	0.105501	0.105501	0	0.09661	0.090663	0.02305
rlf	rlf	3.627706	2.687289	2.529034	2.633108	1.998023	2.100469	2.670585	2.670585	0.892175	1.577134	2.701916	2.877315
rlf_1	rlf_1	0.217592	1.136654	1.784013	1.887263	1.097617	0.837948	0.266523	0.266523	1.428002	1.232266	1.447691	1.133308
rlim	rlim	3.858439	3.326668	5.195818	5.253706	3.742663	3.459791	11.797233	11.797234	6.823171	6.667627	7.075647	6.31482
rln	rln	0.080078	0.117385	0.050631	0.085461	0.017579	0.014386	0.025167	0.025167	0.023006	0.07298	0.067917	0.087212
rln1	rln1	8.725633	9.476697	4.557991	6.624844	2.611823	2.576317	3.739095	3.739095	17.03254	16.075332	18.073661	21.606734
rln3a	rln3a	0	0.216678	0	0	0	0.100431	34.202194	34.202194	0.331176	0.127812	0	0.243951
rln3b	rln3b	0	0	0	0	0	0	0	0	0	0	0	0.020121
rltgr	rltgr	216.761111	206.075759	322.72554	310.746881	194.564299	187.849963	54.489786	54.489786	175.62876	172.886682	143.771185	133.911415
rltpr	rltpr	0.272346	0.189627	0.620034	0.318126	0	0	1.493271	1.493271	0.723274	0.329015	0.100171	0.018847
rltpr_1	rltpr_1	0.499701	0.563469	0.483469	1.039409	0.83015	0.891589	0.655074	0.655074	2.197991	2.828769	1.184199	1.362431
rmdn1	rmdn1	108.958701	105.070986	95.463707	96.284499	94.5332	100.223783	73.718443	73.718443	113.198578	115.352571	102.258462	109.757844
rmdn3	rmdn3	1.694154	1.403304	1.422625	1.56539	2.113925	2.149426	4.992662	4.992663	5.011413	4.946493	0.812885	2.192362
rmdn3_1	rmdn3_1	1.695658	1.741102	4.201188	4.672542	2.839988	2.351532	1.840544	1.840544	2.574528	2.581799	3.328205	2.874974
rmi1	rmi1	0.531373	0.30916	0.542044	0.762266	0.280229	0.548014	0.997458	0.997458	1.628608	1.222253	1.610369	1.528144
rmi2	rmi2	0.095375	0.270144	0.871646	1.185758	0.239327	0.157184	1.557345	1.557345	1.494152	1.335643	3.243025	3.009841
rmnd1	rmnd1	6.975932	6.055134	7.188896	7.599117	6.471345	4.690254	11.86791	11.86791	7.85801	8.061584	6.287362	6.828123
rmnd5b	rmnd5b	9.241968	9.088326	9.35945	9.806186	7.137432	6.689378	15.58896	15.58896	17.52752	15.438611	15.028075	14.008999
rn7sk	rn7sk	22.184563	32.638677	36.104951	36.947811	50.800466	42.475458	43.214079	43.21408	34.536385	34.432606	59.298546	44.873648
rnaseh1	rnaseh1	14.058149	15.612752	19.988929	18.353489	17.352195	16.072482	9.849677	9.849678	17.534674	16.307473	13.051476	15.417114
rnaseh2a	rnaseh2a	4.808125	4.515597	10.29761	8.743818	3.801453	3.585155	9.650788	9.650788	7.793384	8.640848	12.502298	12.96536
rnaseh2b	rnaseh2b	2.697128	3.184794	6.58633	6.666678	2.549798	3.06401	2.370114	2.370114	4.037821	4.380949	5.448797	3.946899
rnaseh2b_1	rnaseh2b_1	0	0	0	0	0	0	0	0	0	0	0	0
rnaseh2b_2	rnaseh2b_2	3.300964	3.407942	2.470042	3.251155	2.147201	1.600875	2.115997	2.115997	4.317734	2.947369	4.650988	5.376416
rnaseh2c	rnaseh2c	0.831251	1.353555	3.185799	3.586305	1.411279	1.409673	2.862222	2.862222	3.218152	4.238548	4.785502	5.267898
rnaseka	rnaseka	27.276696	26.671278	47.829533	46.635324	24.033887	22.986181	252.978933	252.978935	85.352023	83.497702	68.079373	66.97742
rnasekb	rnasekb	5.389214	5.064408	3.651534	2.444247	2.376173	2.029354	4.060139	4.060139	4.694291	3.893194	10.032177	10.815155
rnasel2	rnasel2	0	0	0	0	0	0.194354	6.337109	6.337109	87.160661	89.537044	3.713835	2.045724
rnasel3	rnasel3	0	0	0.592705	0.839934	3.517791	2.342644	38.605495	38.605496	68.291447	63.902964	11.767966	11.570547
rnasel3_1	rnasel3_1	0.878743	1.290924	0	0.582975	0.532306	1.170323	89.11807	89.118071	19.947019	19.866373	42.096028	41.859599
rnasel4	rnasel4	0	0	0	0	0.194932	0.115542	0	0	0	0	0.122659	0.046776
rnasen	rnasen	1.447373	1.390807	1.7789	2.105277	1.378827	1.348637	4.51464	4.51464	3.753415	4.476147	4.277925	4.560019
rnaset2	rnaset2	18.704658	18.245293	16.586103	17.339403	10.341541	9.570325	72.418672	72.418673	65.133072	63.817601	35.828713	34.714473
rnaset2l	rnaset2l	0.223865	0.845472	0.456878	1.39164	1.804784	2.103362	17.027662	17.027662	5.178799	7.17917	5.937658	6.617079
rnaset2l_1	rnaset2l_1	2.386085	1.259732	4.949901	3.356758	1.263374	1.071693	15.919954	15.919954	6.394301	4.989173	6.695201	5.815339
rnd1a	rnd1a	0.268155	0.285321	0.168332	0.233271	1.02977	0.929129	0.884533	0.884533	0.380184	0.397022	0.129594	0.222393
rnd1b	rnd1b	0.168953	0.100301	0.079544	0.047095	0.161631	0	1.616254	1.616254	0.428769	0.141396	0.086078	0.242605
rnd1b_1	rnd1b_1	0	0.036804	0	0.289044	0.159959	0.201757	2.17498	2.17498	0.902136	1.037906	0.937304	0.783091
rnd2	rnd2	0.512732	0.501432	0.370283	0.339051	0.780814	0.488721	1.324172	1.324172	3.777841	3.89491	0.355409	0.240724
rnd2_1	rnd2_1	0	0	0.370283	0	0	0	1.324172	1.324172	0	0	0.22416	0.927964
rnd3a	rnd3a	0.631714	0.35558	0.876592	0.903286	0.715006	0.824068	5.075374	5.075374	1.669254	1.333388	1.612175	1.429774
rnd3b	rnd3b	3.128893	1.92069	2.244731	1.989054	2.252925	1.642022	46.659277	46.659277	7.893604	7.175421	4.788431	3.940462
rnf10	rnf10	86.888526	87.559983	103.093666	104.147974	65.825565	67.228043	81.897632	81.897633	100.945326	102.404129	96.847364	97.710421
rnf103	rnf103	9.112151	8.945108	9.704421	8.693522	4.09185	3.337661	9.082443	9.082443	15.384011	14.894931	10.251758	10.17913
rnf111	rnf111	7.552114	7.322823	9.391997	9.106912	5.492805	5.292059	12.051002	12.051002	9.591901	10.915084	7.006718	7.238204
rnf113a	rnf113a	5.833343	5.653738	9.337688	9.085306	6.729709	7.151636	12.253302	12.253302	14.3029	12.9785	13.81382	13.734164
rnf114	rnf114	15.280597	14.34513	19.030471	18.397183	10.612795	10.060512	39.675811	39.675811	47.720223	48.254325	38.268643	39.453244
rnf115	rnf115	15.83543	16.206664	21.053626	19.989334	12.151873	13.140429	47.189757	47.189757	40.296881	37.800313	34.20289	37.418637
rnf11a	rnf11a	9.950133	9.389999	11.263499	10.500414	4.760662	4.793748	6.875165	6.875165	12.134534	11.791813	9.748816	9.89051
rnf11b	rnf11b	4.912819	4.691189	4.985777	4.640826	4.071965	4.044379	15.965312	15.965312	9.27339	9.113314	9.048625	9.207713
rnf121	rnf121	19.292311	18.972524	16.240275	18.142845	15.034919	17.247544	25.790926	25.790926	21.748612	20.750646	21.254988	20.47058
rnf123	rnf123	0.402303	0.432692	0.410707	0.506501	0.406997	0.390579	0.749133	0.749133	0.833378	0.578894	0.234147	0.340426
rnf123_1	rnf123_1	0	0.090343	0.111993	0.049506	0	0	0	0	0	0.125859	0	0
rnf126	rnf126	1.778007	1.979382	2.831161	2.610256	2.156622	1.704397	6.814594	6.814594	3.215219	3.654189	2.665159	3.0211
rnf128a	rnf128a	168.644615	168.118408	207.048483	199.352392	109.261476	111.125972	82.287489	82.287489	263.882719	259.844718	208.998321	208.891805
rnf13	rnf13	4.830844	4.968764	5.371904	6.255129	3.370179	3.274371	7.436328	7.436328	8.782915	9.033809	5.486445	5.505153
rnf130	rnf130	2.612249	2.414773	5.150674	4.89614	2.194674	2.173954	14.037893	14.037893	9.237616	8.868316	7.631271	7.618457
rnf130_1	rnf130_1	0.277595	0.620474	0	0	0.574942	1.072438	0.182954	0.182954	0	0	0	0
rnf135	rnf135	0.533174	0.69451	0.065308	0	0	0.577703	0.382351	0.382351	0.441825	0	0.359743	0
rnf135_1	rnf135_1	0.726274	0.928453	1.77142	1.08973	0.39968	0.626934	1.710092	1.710092	2.816345	1.809289	2.387831	2.148583
rnf135_2	rnf135_2	0.533174	0.69451	0.065308	0.718003	0.403285	0.577703	0.382351	0.382351	0.441825	1.70051	0.359743	1.140603
rnf139	rnf139	8.670435	8.46994	9.007123	9.438437	6.822312	6.750798	14.556935	14.556935	11.926312	11.586012	13.744228	12.870466
rnf14	rnf14	6.931069	6.539424	7.708496	8.605932	5.866324	5.823822	17.178753	17.178753	13.843767	14.146827	14.280748	13.18386
rnf141	rnf141	2.952563	3.715836	11.799838	10.880423	2.677302	2.345279	6.067895	6.067895	1.964944	1.142127	8.281269	8.227463
rnf141_1	rnf141_1	3.842434	4.098936	2.564891	2.541482	3.008419	3.1035	1.238607	1.238607	9.235593	9.371851	1.747492	1.731191
rnf144aa	rnf144aa	1.978845	2.018542	1.588988	1.587823	1.397558	1.162459	0.442784	0.442784	1.715411	2.010682	1.297458	1.446296
rnf144ab	rnf144ab	1.798725	1.419676	1.596109	1.48477	1.327371	1.434047	2.228864	2.228864	1.56803	1.454332	2.217164	1.873603
rnf144b	rnf144b	10.251233	8.29229	10.398898	9.020049	6.362243	5.56613	36.908666	36.908666	25.314926	26.406543	17.102105	18.337886
rnf145a	rnf145a	0.978594	0.443162	0.728336	0.628395	0.584796	0.590549	0.971353	0.971353	0.402171	0.245071	0.096408	0.282232
rnf145b	rnf145b	5.278809	5.634415	6.871423	6.424394	3.917542	4.06502	9.97043	9.97043	6.67391	7.019292	5.240554	5.264301
rnf146	rnf146	3.465353	3.314074	4.051797	4.014686	3.105125	3.175222	9.331753	9.331753	7.289127	7.020877	5.787019	5.721959
rnf150	rnf150	2.470056	2.917438	3.578215	3.951635	4.97139	4.41332	4.825952	4.825952	6.832844	6.369954	2.056893	2.059039
rnf150a	rnf150a	2.681348	2.657319	1.834627	1.947264	2.161101	1.980404	4.388316	4.388316	4.554572	4.002501	2.3566	3.182443
rnf151	rnf151	0	0.023018	0	0.018125	0.034673	0	0	0	1.807202	1.778522	0.702066	0.689384
rnf151_1	rnf151_1	0	0.032278	0	0	0	0.020741	0	0	0	0	0.690204	1.647214
rnf152	rnf152	4.835202	5.100378	6.753199	6.166806	4.213116	3.556078	2.509109	2.509109	1.537153	1.678019	1.675954	1.552865
rnf165a	rnf165a	1.685996	1.589975	0.83393	0.966854	0.98396	1.002446	1.173531	1.173531	1.178226	1.084612	1.194876	1.205645
rnf165b	rnf165b	0.442765	0.244279	0.185295	0.397692	0.179187	0.140317	0.832847	0.832847	0.524804	0.315061	0.166429	0.232715
rnf166	rnf166	0.39315	0.455859	0.352567	0.46697	0.364863	0.377843	0.792514	0.792514	0.704946	0.752916	0.506672	0.332096
rnf167	rnf167	13.680312	14.402663	23.569456	24.204092	10.307452	9.598002	26.774278	26.774278	31.192847	31.172529	20.297892	20.696243
rnf168	rnf168	3.556185	3.543128	6.27806	4.966284	4.103514	4.020246	8.785185	8.785185	7.023121	5.953722	7.735007	7.57657
rnf169	rnf169	2.181253	2.232985	2.279792	2.033088	1.756081	1.666199	2.812284	2.812284	2.18481	2.13542	1.723042	1.847447
rnf17	rnf17	0.012493	0.038175	0.047056	0.035113	0.033584	0.026542	0	0	0.029174	0.033778	0.014088	0.02149
rnf170	rnf170	19.118738	20.453223	21.462201	22.841023	22.417781	23.628731	20.140712	20.140712	22.694657	23.290565	24.820181	26.384589
rnf175	rnf175	7.026711	6.470186	6.751018	6.609439	4.211316	4.926781	9.415404	9.415404	11.263234	12.715919	16.534112	14.403756
rnf180	rnf180	1.923584	1.723258	2.107663	1.79691	0.186627	0.415813	1.934938	1.934938	1.257916	1.084148	0	0
rnf180_1	rnf180_1	0	0	0	0.365573	0.847548	0.673943	0.712066	0.712066	0.498001	0.807018	2.050825	2.301126
rnf181	rnf181	2.78435	3.615888	6.482955	6.402585	3.901137	3.835951	17.988513	17.988513	9.04357	10.265345	11.303251	11.951821
rnf182	rnf182	0	0	0	0	0	0	0	0	0.089196	0	0	0
rnf183	rnf183	1.717255	1.69465	2.18748	2.50944	0.609856	0.657017	4.12526	4.12526	54.321784	54.836312	72.967877	72.120216
rnf185	rnf185	35.340807	36.174894	44.039563	43.50085	32.688593	32.727296	50.396888	50.396888	50.06884	50.540762	59.729008	60.225009
rnf19a	rnf19a	9.018772	8.980671	11.219461	12.061402	8.039057	7.745731	24.225753	24.225753	14.17309	14.584556	11.139291	11.705959
rnf19b	rnf19b	3.109162	3.270357	3.603237	3.719362	2.043037	1.863034	21.885012	21.885012	16.177662	17.742115	6.346881	6.856607
rnf2	rnf2	18.565217	19.097266	18.722416	19.919676	16.635334	16.054107	23.299353	23.299353	26.019514	25.76138	26.07452	26.05489
rnf20	rnf20	3.707117	4.502477	4.062245	3.952748	3.292618	3.425441	7.988303	7.988303	5.866069	5.531568	7.113939	6.992009
rnf207a	rnf207a	0.072383	0.04147	0.227188	0.132309	0.194575	0.190201	0.046426	0.046426	0.464819	0.391395	0.244868	0.155634
rnf207b	rnf207b	0.051393	0.039259	0.096784	0.060183	0.023025	0.009098	0.098889	0.098889	0	0	0.028977	0.099452
rnf213a	rnf213a	5.4766	5.290426	11.709796	11.473503	4.852177	5.015328	18.079679	18.079679	14.694446	14.272558	16.007865	15.932421
rnf213b	rnf213b	0.475614	0.411131	0.52747	0.527098	0.227342	0.287984	4.314974	4.314974	1.389112	1.214904	0.364796	0.30122
rnf213b_1	rnf213b_1	0.596264	0.634226	0.931614	1.005041	0.663628	0.591616	6.371736	6.371736	1.593394	1.724531	0.896955	0.926273
rnf215	rnf215	1.750434	1.292601	1.098822	0.956583	0.836519	0.847045	1.721498	1.721498	1.566894	1.814151	1.250129	0.702559
rnf216	rnf216	9.077938	8.890889	8.610004	8.452996	5.219327	4.763067	13.928951	13.928951	9.41869	9.548035	8.823972	9.31052
rnf217	rnf217	1.057869	0.932442	0.970563	0.647989	0.437493	0.533038	3.757901	3.757901	2.375285	2.456763	1.743489	1.189784
rnf219	rnf219	0.037567	0.028698	0.235827	0.105583	0.033662	0.013302	0.337337	0.337337	0.263178	0.135426	0.423631	0.226172
rnf220a	rnf220a	4.180954	4.107435	6.086701	6.627484	4.683045	4.416809	9.404332	9.404332	7.115562	7.573914	7.041167	7.476433
rnf220b	rnf220b	0	0	0	0.011687	0	0	0	0	0	0	0	0
rnf222	rnf222	0	0	0	0	0	0	0	0	0	0.012011	0	0
rnf223	rnf223	0.098638	0.094188	0.371515	0.496687	0.419825	0.340523	0.885719	0.885719	2.850402	2.177908	4.032075	3.53125
rnf24	rnf24	0.784858	0.628564	0.858221	0.835869	0.718473	0.60958	7.368705	7.368705	0.857253	1.003937	0.879617	0.762119
rnf25	rnf25	3.186547	5.447855	11.179854	10.634948	7.919593	9.557133	3.629232	3.629232	8.975814	6.398083	3.147932	3.35249
rnf25_1	rnf25_1	13.687089	12.194275	4.900023	5.686992	3.629592	2.176062	10.244603	10.244603	4.6015	7.92931	10.88211	11.544575
rnf26	rnf26	4.441377	5.22156	3.282375	3.939491	4.036138	3.658225	7.596449	7.596449	7.723338	7.579483	5.434591	6.149713
