Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950080	SRR950085	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000264697	RP11-585K6.2	0	0	0	0	0	0	0	0	0	0
ENSG00000166479	TMX3	3197	2983	3978	4100	4196	5207	4837	5280	4817	6082
ENSG00000150636	CCDC102B	192	76	99	112	286	178	301	327	306	195
ENSG00000263637	RP11-106E15.1	0	0	0	0	0	0	0	0	0	1
ENSG00000207072	RNU6-39P	2	2	1	0	1	2	2	1	1	0
ENSG00000264444	SDHCP1	0	0	0	0	0	0	0	2	0	0
ENSG00000264472	RP11-861L17.3	0	1	2	1	4	0	4	7	0	0
ENSG00000264236	RP11-861L17.2	1	0	0	0	1	0	1	0	0	0
ENSG00000264705	RP11-674P19.2	3	0	0	1	0	1	1	4	3	0
ENSG00000206052	DOK6	3232	346	337	464	5700	559	6255	7101	6709	681
ENSG00000264845	RP11-465I4.3	0	0	2	0	1	0	1	0	0	0
ENSG00000265643	RP11-465I4.2	5	24	21	33	6	39	3	2	1	42
ENSG00000266840	RP11-543H23.2	0	2	0	1	0	4	0	5	3	4
ENSG00000150637	CD226	30	14	15	11	44	17	40	62	61	17
ENSG00000176225	RTTN	550	1115	1380	1604	817	1861	956	1045	1029	2150
ENSG00000170677	SOCS6	1249	1143	1434	1640	1805	2051	2056	2165	2087	2251
ENSG00000266258	RP11-41O4.1	7	26	16	23	9	21	16	14	18	43
ENSG00000266304	RP11-484N16.1	0	23	13	24	2	35	1	0	0	24
ENSG00000264059	AC013558.1	0	0	0	0	0	1	0	0	0	0
ENSG00000266278	RP11-41O4.2	0	4	1	7	0	5	4	1	0	3
ENSG00000265698	RP11-41O4.3	0	0	0	0	0	0	0	0	0	0
ENSG00000214255	RPS2P6	0	1	1	0	1	1	0	0	0	0
ENSG00000239748	RN7SL795P	1	0	0	1	2	1	3	3	2	0
ENSG00000263417	GTSCR1	0	0	0	0	0	1	2	0	2	1
ENSG00000265781	RP11-384E22.1	0	0	0	0	0	0	0	1	1	0
ENSG00000265639	RP11-529J17.1	0	0	0	4	0	4	0	0	0	2
ENSG00000265484	RP11-47G4.2	0	0	0	0	0	0	0	0	0	0
ENSG00000263733	RP11-47G4.1	0	0	0	1	1	0	0	0	0	0
ENSG00000260676	RP11-510D19.1	1	2	3	1	1	1	1	0	0	5
ENSG00000264388	RP11-752P2.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265946	RP11-752P2.2	0	0	0	0	0	1	0	0	0	0
ENSG00000265352	RP11-723G8.2	1	1	0	0	0	0	1	1	1	2
ENSG00000260457	RP11-723G8.1	0	0	0	0	0	0	1	0	0	0
ENSG00000265995	RP11-736G13.1	0	0	0	0	0	0	2	0	0	0
ENSG00000271313	RP11-736G13.2	0	0	0	0	0	0	0	0	0	0
ENSG00000141668	CBLN2	1777	31	43	55	2527	50	3033	3096	3076	63
ENSG00000264315	HNRNPA1P11	2	0	0	0	3	1	7	7	3	0
ENSG00000166342	NETO1	1076	173	181	202	1502	242	1814	1929	1935	329
ENSG00000265579	RP11-713C5.1	1014	51	58	69	1395	122	1557	1770	1553	125
ENSG00000252598	RNA5SP460	2	0	1	0	4	1	5	1	1	1
ENSG00000263750	MIR548AV	0	1	1	1	0	0	0	1	0	0
ENSG00000263958	RP11-676J15.1	95	18	29	15	94	15	144	178	160	34
ENSG00000263711	RP11-169F17.1	0	284	342	399	2	526	2	4	1	569
ENSG00000261780	CTD-2354A18.1	0	3	6	2	1	8	0	0	0	6
ENSG00000265380	RP11-126K15.1	4	0	1	2	5	1	3	6	3	0
ENSG00000241866	RN7SL401P	0	0	0	0	0	0	1	0	0	0
ENSG00000263655	RP11-25L3.3	0	6	4	9	2	13	0	2	1	15
ENSG00000141665	FBXO15	86	24	30	37	158	42	202	174	192	57
ENSG00000075336	TIMM21	1002	1356	1550	1984	1561	2461	1736	1898	1769	2911
ENSG00000260569	RP11-669I1.1	0	0	0	0	1	0	0	0	0	0
ENSG00000243856	RN7SL551P	1	0	0	0	0	0	0	0	0	0
ENSG00000166347	CYB5A	1191	1309	1570	1965	1681	2146	2047	2168	1959	2830
ENSG00000206043	C18orf63	0	0	0	1	1	0	0	2	0	1
ENSG00000235297	FAUP1	3	16	18	31	9	25	11	6	11	40
ENSG00000259779	RP11-231E4.2	0	0	0	0	0	0	0	0	2	0
ENSG00000187773	FAM69C	474	127	203	204	712	194	775	831	809	271
ENSG00000133313	CNDP2	6036	6065	6374	9366	10333	9972	11760	11902	12599	12352
ENSG00000150656	CNDP1	6770	17	12	10	9943	16	11173	12080	11890	27
ENSG00000264340	RP11-231E4.3	9	1	2	2	10	1	20	21	10	1
ENSG00000264247	LINC00909	663	487	559	579	880	736	1023	1105	1002	893
ENSG00000215421	ZNF407	686	388	603	557	820	659	1098	1117	1058	741
ENSG00000180011	ZADH2	3186	1924	2364	2792	4372	3421	5238	5619	5452	3850
ENSG00000179981	TSHZ1	2924	1002	1399	1570	4274	1596	4995	5242	5354	1923
ENSG00000264116	RP11-321M21.3	0	0	0	0	3	0	0	0	1	0
ENSG00000206026	SMIM21	1	1	1	3	2	2	6	3	8	1
ENSG00000266774	RP11-321M21.1	2	0	0	1	3	0	4	4	3	0
ENSG00000261194	RP11-704C2.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266460	RP11-173L6.1	0	0	0	0	0	0	0	0	0	0
ENSG00000264108	RP11-357H3.1	0	0	0	0	1	0	1	0	0	0
ENSG00000263547	RP11-1O2.1	1	0	0	2	0	0	1	0	0	0
ENSG00000266743	RP11-94B19.6	1	2	3	4	0	2	1	9	1	7
ENSG00000264260	RP11-94B19.1	1	0	1	0	0	2	2	0	1	0
ENSG00000264595	RP11-94B19.5	1	0	2	1	0	1	1	0	0	0
ENSG00000266014	RP11-94B19.2	1	0	5	7	1	2	0	0	1	9
ENSG00000265717	RP11-94B19.7	2	10	7	8	4	3	5	0	7	7
ENSG00000264212	RP11-94B19.3	0	4	2	0	0	0	3	0	0	0
ENSG00000266614	RP11-94B19.4	1	0	0	1	2	0	2	0	0	0
ENSG00000101493	ZNF516	601	1058	1559	1530	783	1585	909	954	906	1951
ENSG00000263982	RP11-504I13.3	2	2	3	10	7	7	5	8	6	7
ENSG00000265778	RP11-17M16.2	17	25	30	26	18	29	21	24	24	49
ENSG00000220032	RP11-17M16.1	10	18	19	17	21	31	11	29	27	42
ENSG00000263812	LINC00908	2	6	8	10	1	13	5	1	4	13
ENSG00000266256	LINC00683	12	3	10	8	13	15	20	23	16	13
ENSG00000266312	RP11-111H3.3	4	0	1	1	3	1	5	3	7	1
ENSG00000229055	AC034110.1	1	1	0	0	4	2	2	1	0	0
ENSG00000265934	ARL2BPP1	0	0	0	0	0	0	0	0	0	0
ENSG00000265836	AC139085.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265626	AC139085.2	0	0	1	0	0	0	0	0	0	1
ENSG00000264278	RP11-162A12.2	36	13	44	31	37	33	50	43	35	37
ENSG00000252097	RNU6-346P	2	0	0	0	3	0	3	3	4	1
ENSG00000130856	ZNF236	1061	723	932	1050	1491	1154	1744	1835	1881	1262
ENSG00000244229	RPL26P35	2	4	2	8	4	14	10	3	3	7
ENSG00000265261	RP11-162A12.3	0	4	6	9	2	11	4	4	4	7
ENSG00000266844	RP11-862L9.3	5	6	1	5	4	1	5	9	7	5
ENSG00000197971	MBP	253373	1611	1872	2338	445447	2396	517585	513699	560888	2966
ENSG00000265844	RP11-751H17.1	0	0	0	0	0	0	2	6	0	0
ENSG00000166573	GALR1	12	1	0	1	14	0	22	21	22	0
ENSG00000264015	RP11-176N18.2	0	4	5	7	0	10	0	0	0	14
ENSG00000199392	SNORA25	0	0	0	1	0	0	0	0	0	0
ENSG00000264736	BDP1P	0	0	1	0	0	0	1	1	0	1
ENSG00000264693	RP11-63N3.1	0	3	4	3	2	2	1	2	1	7
ENSG00000271702	RP11-63N3.2	0	0	0	0	0	0	0	1	0	0
ENSG00000252260	RNA5SP461	0	0	0	0	0	0	0	0	0	0
ENSG00000265843	LINC01029	0	983	1227	1398	0	1615	0	0	1	2091
ENSG00000264334	RP11-671C19.2	0	122	148	168	0	199	0	0	0	212
ENSG00000199728	RNU6-655P	0	0	0	0	0	0	0	0	0	0
ENSG00000266213	RP11-100K18.1	0	0	0	0	2	0	3	2	2	0
ENSG00000265644	RP11-451L19.1	0	0	0	0	0	1	0	0	0	0
ENSG00000265378	RP11-123I22.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201723	Y_RNA	0	0	1	0	0	0	0	0	0	1
ENSG00000266273	RP11-715C4.1	0	0	0	0	0	0	0	0	1	0
ENSG00000266586	CTD-2382H12.2	0	0	0	0	0	0	0	0	0	0
ENSG00000265101	CTD-2382H12.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263146	RP11-849I19.1	256	38	68	60	238	62	260	277	289	76
ENSG00000256463	SALL3	154	95	233	153	136	132	135	127	170	186
ENSG00000166377	ATP9B	936	554	674	807	1426	722	1656	1659	1809	965
ENSG00000267655	CTD-2286N8.2	18	15	17	26	32	29	28	36	23	44
ENSG00000267628	RP11-1136J12.1	0	0	0	0	0	0	0	0	0	0
ENSG00000267015	RP11-800A18.4	3	1	1	0	1	2	2	4	4	0
ENSG00000131196	NFATC1	204	448	803	707	244	667	233	274	270	865
ENSG00000269679	AC018445.1	0	6	5	3	3	6	0	1	1	3
ENSG00000267287	RP11-567M16.1	22	2	11	6	39	6	37	37	40	3
ENSG00000267409	RP11-567M16.2	1	1	0	0	0	0	1	0	1	0
ENSG00000178412	RP11-567M16.3	2	0	1	1	3	0	6	1	3	2
ENSG00000060069	CTDP1	664	677	1363	1066	647	855	739	824	761	1118
ENSG00000266901	RP11-567M16.5	0	1	1	3	0	4	1	0	0	2
ENSG00000266924	RP11-154H12.2	0	1	1	1	3	0	0	2	3	1
ENSG00000267780	RP11-154H12.3	0	1	2	3	0	2	1	0	0	3
ENSG00000178342	KCNG2	29	1	3	2	13	2	11	8	17	1
ENSG00000122490	PQLC1	3308	1000	1948	1504	4154	1087	4543	4664	4630	1567
ENSG00000226742	HSBP1L1	720	365	449	523	961	612	1055	1203	1135	709
ENSG00000141759	TXNL4A	1753	1859	2710	2753	2134	2839	2453	2610	2530	3681
ENSG00000267127	RP11-795F19.5	139	23	36	45	279	54	302	336	340	75
ENSG00000101546	RBFA	385	963	1015	1510	696	1610	807	783	818	2016
ENSG00000261126	RBFADN	156	74	98	141	255	160	347	329	348	167
ENSG00000266909	SLC25A6P4	6	2	1	1	11	1	3	10	5	0
ENSG00000101544	ADNP2	1122	2126	2764	3182	1490	3507	1816	1880	2025	4142
ENSG00000267270	AC139100.2	48	115	153	199	92	172	109	113	138	201
ENSG00000178184	PARD6G	149	390	578	561	250	719	292	287	231	810
ENSG00000267251	AC139100.3	35	9	12	20	49	33	69	84	63	24
ENSG00000225373	WASH5P	56	74	95	122	91	95	108	120	117	136
ENSG00000267588	MIR1302-2	0	0	0	1	0	0	0	0	0	0
ENSG00000233630	FAM138F	0	0	0	0	0	0	0	0	0	0
ENSG00000266945	OR4G3P	0	1	0	1	0	2	0	0	0	0
ENSG00000267310	OR4G1P	0	1	0	0	0	0	0	0	0	0
ENSG00000176695	OR4F17	0	1	0	1	0	3	0	0	0	0
ENSG00000267792	AC016626.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266971	OR4F8P	0	1	3	0	0	3	0	0	0	2
ENSG00000267616	AC016626.2	0	2	2	0	0	1	0	0	0	3
ENSG00000267290	AC092192.1	0	0	0	0	0	0	0	1	1	0
ENSG00000267237	AC092299.6	0	0	0	0	0	0	0	0	0	0
ENSG00000267639	CICP19	0	0	0	0	0	0	0	0	0	0
ENSG00000272098	AC092299.8	6	19	11	16	9	9	9	9	6	14
ENSG00000267029	AC092299.7	0	0	0	0	0	0	0	0	0	0
ENSG00000206082	LINC01002	4	0	7	0	3	2	5	0	1	5
ENSG00000222329	RNU6-1076P	0	0	0	0	0	0	0	0	0	0
ENSG00000267600	AC098474.1	0	1	0	5	1	1	12	3	3	4
ENSG00000267305	CTD-3113P16.7	15	24	7	23	48	22	45	46	41	25
ENSG00000271846	CTD-3113P16.9	0	0	0	0	0	0	0	0	0	0
ENSG00000267447	VN2R11P	0	0	0	2	1	0	3	4	2	1
ENSG00000141934	PPAP2C	740	1001	1093	1615	1243	1297	1376	1432	1419	1803
ENSG00000267124	CTD-3113P16.5	0	0	0	0	0	0	0	0	0	0
ENSG00000105556	MIER2	671	731	1298	1180	847	1030	870	814	923	1251
ENSG00000105549	THEG	6	10	10	9	13	13	14	23	13	20
ENSG00000267443	AC010641.1	0	0	1	2	1	0	2	7	2	0
ENSG00000183186	C2CD4C	710	76	139	104	545	60	603	604	602	83
ENSG00000129946	SHC2	1886	255	709	469	1704	341	1914	1905	1927	445
ENSG00000252539	RNA5SP462	1	3	1	1	6	1	4	2	4	4
ENSG00000181781	ODF3L2	12	8	15	10	13	8	17	17	17	6
ENSG00000099866	MADCAM1	202	17	68	28	157	16	160	157	151	32
ENSG00000266933	AC005775.2	16	12	12	23	18	22	25	19	19	26
ENSG00000141933	TPGS1	256	35	237	66	57	74	63	52	65	75
ENSG00000099804	CDC34	2014	2011	3347	3441	2446	3070	2863	2706	2921	3910
ENSG00000197540	GZMM	34	52	202	77	33	52	35	35	22	90
ENSG00000267751	AC009005.2	10	133	154	207	12	186	19	17	17	249
ENSG00000172270	BSG	17380	23412	43362	35429	20298	27306	22294	22811	22816	38768
ENSG00000099822	HCN2	5172	532	940	917	6357	735	7216	7189	8401	936
ENSG00000267036	AC005559.3	4	0	0	0	0	0	0	0	0	0
ENSG00000266939	AC005559.2	0	0	0	0	0	0	0	0	0	0
ENSG00000099821	POLRMT	2380	2135	4471	3273	2491	2379	2604	2680	2751	3443
ENSG00000272448	LLNLR-299G3.1	10	6	7	8	11	10	15	11	8	7
ENSG00000261204	AC004449.6	6	5	9	19	12	12	18	22	23	27
ENSG00000070388	FGF22	105	12	23	21	50	7	44	55	56	13
ENSG00000070423	RNF126	1217	902	2989	1272	839	891	986	1009	955	1298
ENSG00000267666	AC004156.3	12	5	3	15	24	12	29	43	32	20
ENSG00000070404	FSTL3	610	2296	3247	3405	793	3169	823	981	873	4375
ENSG00000185198	PRSS57	0	4	4	3	0	2	0	0	0	3
ENSG00000213726	RPS2P52	0	0	0	1	0	0	0	0	0	0
ENSG00000099864	PALM	7800	620	1115	851	8073	615	8933	9328	9102	928
ENSG00000099812	MISP	12	898	1292	1312	13	1309	9	20	18	1676
ENSG00000272473	AC006273.4	3	40	39	65	3	40	2	2	1	64
ENSG00000267530	AC006273.5	1	96	104	156	2	141	2	4	9	173
ENSG00000266927	AC006273.7	1	20	18	28	1	24	0	1	0	35
ENSG00000011304	PTBP1	2323	14035	24113	21024	2698	19364	3002	3133	3255	24508
ENSG00000265767	MIR4745	0	0	0	0	0	0	0	0	0	0
ENSG00000129951	LPPR3	617	177	544	302	518	218	580	539	642	331
ENSG00000263414	MIR3187	0	0	0	0	0	0	0	0	0	0
ENSG00000172232	AZU1	23	44	70	46	37	36	23	18	35	74
ENSG00000196415	PRTN3	20	15	37	10	11	12	17	19	24	21
ENSG00000197561	ELANE	11	7	17	17	7	6	4	6	5	6
ENSG00000197766	CFD	53	129	596	195	49	185	56	58	73	216
ENSG00000175221	MED16	1829	1159	2886	1740	1724	1205	1970	1891	1972	1718
ENSG00000207507	RNU6-9	7	6	7	8	8	9	16	13	13	11
ENSG00000198858	R3HDM4	1630	2146	3438	3392	2110	2996	2318	2346	2498	3945
ENSG00000116014	KISS1R	27	43	250	51	8	46	9	14	3	47
ENSG00000116017	ARID3A	363	3143	5061	4433	430	4346	480	517	576	5284
ENSG00000267159	AC005391.2	5	6	2	8	11	4	12	8	7	6
ENSG00000065268	WDR18	1069	1108	2695	1639	917	1407	986	1058	1092	1873
ENSG00000269169	AC004528.1	0	1	0	2	0	2	0	0	0	0
ENSG00000266990	AC004528.4	0	3	1	2	2	2	3	0	2	4
ENSG00000116032	GRIN3B	62	33	122	37	47	34	34	34	32	28
ENSG00000182087	TMEM259	5931	3841	9315	6231	5226	4559	6133	5870	6462	6302
ENSG00000207357	RNU6-2	14	11	13	20	41	24	29	41	23	17
ENSG00000064666	CNN2	265	5021	6195	7868	400	7319	435	487	509	9489
ENSG00000267020	AC011558.5	0	0	0	0	0	0	0	0	0	0
ENSG00000064687	ABCA7	1380	1254	2601	1966	1500	1716	1696	1881	1753	2138
ENSG00000180448	HMHA1	647	1271	3147	1895	579	1433	652	679	626	2053
ENSG00000099817	POLR2E	4099	5050	7306	7077	5594	5636	6055	6422	6193	8035
ENSG00000167468	GPX4	5924	5835	8046	9701	8218	9415	9248	9034	10071	12149
ENSG00000064932	SBNO2	958	1725	4170	2596	821	1869	951	912	997	2685
ENSG00000118046	STK11	3232	1675	3711	2573	2994	2256	3331	3184	3278	2893
ENSG00000267736	HMGB2P1	0	5	2	4	2	3	2	1	2	4
ENSG00000099625	C19orf26	805	81	350	119	500	66	544	540	474	101
ENSG00000267778	AC004221.2	60	8	11	7	57	5	73	86	80	8
ENSG00000099624	ATP5D	2956	1249	3473	1756	2235	1082	2628	2446	2507	1813
ENSG00000167470	MIDN	2323	3238	6391	4561	2160	4486	2684	2723	2559	5700
ENSG00000099622	CIRBP	14197	7778	9884	11654	21978	12059	23787	24004	24335	15578
ENSG00000267493	CIRBP-AS1	57	68	83	110	89	105	116	111	98	126
ENSG00000228300	C19orf24	511	718	1422	870	511	516	531	547	530	934
ENSG00000160953	MUM1	4867	1889	2707	2854	6387	3066	7045	7371	7542	3447
ENSG00000099617	EFNA2	67	224	384	306	71	245	74	77	90	365
ENSG00000240846	RPS15P9	0	1	0	0	0	0	0	0	0	0
ENSG00000267372	AC005330.2	255	62	56	71	460	68	479	508	517	70
ENSG00000267755	AC004623.2	0	0	0	0	0	0	0	0	0	0
ENSG00000115286	NDUFS7	2637	377	1993	465	1541	325	1657	1674	1492	507
ENSG00000248015	AC005329.7	84	28	71	46	58	29	90	109	92	22
ENSG00000130005	GAMT	1361	1098	1750	1639	1542	1310	1787	1806	1804	1875
ENSG00000071626	DAZAP1	3240	6190	9789	8690	4056	8545	4458	4820	4646	10920
ENSG00000267759	CTB-25B13.13	8	25	23	42	25	62	21	31	31	53
ENSG00000115268	RPS15	6925	14559	22165	21758	8238	18540	9876	9366	10025	25928
ENSG00000268798	AC027307.3	89	14	32	41	130	43	157	134	142	63
ENSG00000115266	APC2	11891	206	423	284	8781	206	10081	9967	10168	262
ENSG00000267317	CTB-25B13.12	37	363	348	495	101	510	97	102	133	636
ENSG00000119559	C19orf25	1064	874	1513	1295	1204	1026	1357	1333	1340	1287
ENSG00000115257	PCSK4	205	147	410	192	141	141	160	145	163	222
ENSG00000267715	CTB-25B13.6	12	50	38	71	17	60	20	24	22	66
ENSG00000115255	REEP6	487	622	1235	927	522	771	551	592	505	1086
ENSG00000185761	ADAMTSL5	60	272	449	421	76	472	90	81	67	528
ENSG00000267092	CTB-25B13.9	2	1	4	6	4	0	10	7	7	6
ENSG00000185988	PLK5	569	4	17	10	588	7	655	593	634	8
ENSG00000266399	AC027307.2	0	1	0	0	1	0	2	2	0	0
ENSG00000181588	MEX3D	559	647	1642	827	366	877	414	421	427	1198
ENSG00000222720	AC027307.1	0	0	0	0	0	0	0	0	0	0
ENSG00000239367	RN7SL477P	3	1	2	5	1	2	7	1	1	0
ENSG00000267161	AC005943.5	177	162	197	227	256	267	279	288	311	311
ENSG00000071655	MBD3	2574	1239	3832	1853	1754	1316	1937	1987	1636	2064
ENSG00000267059	UQCR11	0	0	0	0	0	0	0	0	0	0
ENSG00000266926	AC005943.4	10	22	20	34	25	41	21	27	20	42
ENSG00000127540	UQCR11	1064	1154	1317	1666	1546	1793	1749	1916	1817	2401
ENSG00000071564	TCF3	891	5259	9002	7522	1087	6645	1227	1281	1325	8880
ENSG00000252933	RNU6-1223P	1	15	14	15	4	20	3	10	5	23
ENSG00000267073	AC005256.1	0	15	23	16	0	12	0	0	0	24
ENSG00000205922	ONECUT3	2	4	2	3	2	2	0	1	0	7
ENSG00000130270	ATP8B3	18	673	864	1024	37	1063	50	47	50	1387
ENSG00000267007	CTB-31O20.3	0	0	0	0	0	0	0	0	0	0
ENSG00000079313	REXO1	1878	897	2191	1501	1740	1045	1971	1987	2082	1563
ENSG00000223244	MIR1909	0	0	0	0	0	0	0	0	0	0
ENSG00000267244	CTB-31O20.4	109	126	185	186	96	151	146	139	136	175
ENSG00000267125	CTB-31O20.6	0	0	0	0	0	0	0	0	0	0
ENSG00000129911	KLF16	1056	1038	1366	1310	1437	1288	1542	1648	1542	1752
ENSG00000267141	CTB-31O20.8	4	22	15	21	11	30	7	6	10	28
ENSG00000261526	CTB-31O20.2	211	132	190	171	245	238	253	287	291	244
ENSG00000267232	CTB-31O20.9	0	0	0	0	0	0	0	0	0	0
ENSG00000129968	ABHD17A	4642	982	2854	1361	3086	966	3365	3368	3205	1608
ENSG00000227500	SCAMP4	1580	1035	2043	1549	1958	1126	2098	2191	2208	1582
ENSG00000213638	ADAT3	76	7	177	9	10	9	12	15	9	13
ENSG00000198683	AC012615.1	0	0	0	0	0	0	0	0	0	0
ENSG00000133275	CSNK1G2	3050	1978	5365	2982	2409	2096	2797	2710	2869	2946
ENSG00000180846	CSNK1G2-AS1	3	14	10	18	13	18	9	18	5	21
ENSG00000133243	BTBD2	6058	2106	4926	3210	5789	2033	6380	6650	6953	3192
ENSG00000267283	AC005306.3	68	30	94	61	81	36	80	74	90	62
ENSG00000265900	RN7SL226P	0	0	0	0	0	1	0	0	0	0
ENSG00000267180	AC007136.1	0	0	0	0	0	0	0	0	0	0
ENSG00000099875	MKNK2	4413	4221	7482	6510	5141	5347	5943	6038	6123	7496
ENSG00000172081	MOB3A	929	2519	3130	3965	1565	3781	1781	1754	1885	4962
ENSG00000099840	IZUMO4	454	367	483	509	671	492	807	859	882	682
ENSG00000065000	AP3D1	7354	6962	10149	11046	9906	10172	11648	11520	12060	12657
ENSG00000104885	DOT1L	1653	3105	6859	4738	1679	3688	1915	1962	2004	4773
ENSG00000267122	AC004490.1	10	9	9	24	17	31	13	34	29	23
ENSG00000104886	PLEKHJ1	1116	1805	3038	2766	1320	2524	1500	1528	1597	3335
ENSG00000221411	MIR1227	0	0	0	0	0	0	0	0	1	0
ENSG00000104897	SF3A2	1734	2406	5934	3697	1575	3082	1719	1819	1805	4039
ENSG00000104899	AMH	222	350	1339	448	139	275	181	175	129	476
ENSG00000267021	MIR4321	0	0	0	0	0	0	0	0	0	0
ENSG00000167476	JSRP1	11	57	374	59	3	43	5	3	3	65
ENSG00000104904	OAZ1	12910	12627	19101	19618	16289	18809	18209	18729	19351	23848
ENSG00000188305	C19orf35	21	14	16	19	20	15	16	18	32	32
ENSG00000220008	LINGO3	438	12	59	14	121	15	185	159	138	18
ENSG00000130332	LSM7	696	1403	2420	1990	756	1891	835	880	838	2664
ENSG00000005206	SPPL2B	2670	1687	4255	2604	2381	2084	2655	2761	2684	2670
ENSG00000273309	AC004410.3	1	9	2	12	8	2	4	5	3	8
ENSG00000273116	LLfos-48D6.1	27	20	31	24	28	19	34	37	45	20
ENSG00000178297	TMPRSS9	32	191	212	256	60	287	46	73	54	341
ENSG00000099800	TIMM13	1041	1609	2718	2224	1204	1826	1338	1301	1404	2640
ENSG00000176619	LMNB2	1628	6836	11929	10327	1839	8979	2071	2106	2194	11912
ENSG00000267201	AC005624.2	2	6	13	8	0	11	1	0	2	4
ENSG00000099860	GADD45B	2160	759	1273	1248	2530	1154	2862	2877	3018	1514
ENSG00000252962	RNU6-993P	0	0	0	0	0	1	1	0	0	0
ENSG00000176533	GNG7	7169	509	737	726	9783	687	11048	10975	11629	913
ENSG00000105694	TCEB1P28	2	4	1	3	8	6	8	3	5	4
ENSG00000267412	CTC-265F19.2	2	2	5	7	5	5	7	14	10	9
ENSG00000267214	CTC-265F19.3	0	5	4	5	10	2	7	8	3	8
ENSG00000267749	CTC-265F19.1	4	6	4	12	27	14	14	21	30	18
ENSG00000176490	DIRAS1	7259	795	996	1190	10839	1259	12196	12332	12806	1579
ENSG00000267001	AC006538.4	0	0	0	0	0	0	0	0	0	0
ENSG00000261342	AC006538.1	209	86	95	104	360	120	341	412	386	151
ENSG00000141873	SLC39A3	728	750	1455	1305	693	1032	844	872	894	1371
ENSG00000104969	SGTA	3912	3019	5475	4771	4592	3788	5149	5252	5543	5053
ENSG00000172009	THOP1	2633	2733	5342	4217	2923	3476	3365	3321	3677	4557
ENSG00000172006	ZNF554	526	342	341	500	944	584	1103	1107	1131	711
ENSG00000186300	ZNF555	483	377	346	477	881	574	974	1035	969	668
ENSG00000267063	AC006130.3	0	0	1	1	2	3	3	4	1	2
ENSG00000172000	ZNF556	66	71	81	98	101	130	98	124	104	121
ENSG00000263997	AC006130.1	1	0	0	0	0	1	0	0	2	0
ENSG00000267398	AC006130.4	0	1	1	3	1	0	2	1	1	5
ENSG00000266938	AC119403.1	2	0	3	3	2	4	1	4	6	3
ENSG00000171970	ZNF57	172	227	304	409	346	469	342	365	340	620
ENSG00000253392	AC006277.2	25	7	19	24	26	25	36	29	28	24
ENSG00000175691	ZNF77	179	334	291	474	301	541	317	343	346	674
ENSG00000104953	TLE6	35	161	219	231	47	244	75	71	76	336
ENSG00000065717	TLE2	5297	783	1089	1154	7230	975	8170	8171	8474	1276
ENSG00000267469	AC005944.2	0	0	0	0	0	0	0	0	0	0
ENSG00000104964	AES	18940	6008	8565	9639	26478	8929	30049	29302	31559	11224
ENSG00000088256	GNA11	4930	1207	3041	1786	4215	1484	4760	4758	4747	1825
ENSG00000267139	AC005262.3	0	0	0	0	0	0	0	0	0	0
ENSG00000267688	AC005262.2	0	0	0	0	0	0	0	0	0	0
ENSG00000266944	AC005262.4	0	1	1	2	0	0	0	0	0	2
ENSG00000060558	GNA15	189	960	1421	1573	271	1322	298	340	325	1873
ENSG00000267551	AC005264.2	0	26	20	30	2	39	4	6	5	43
ENSG00000125910	S1PR4	15	7	24	13	15	6	18	20	13	15
ENSG00000125912	NCLN	1847	2912	6159	4372	1953	3322	2169	2240	2276	4648
ENSG00000161082	CELF5	4093	140	164	201	5295	217	6086	6230	6297	248
ENSG00000267448	AC010649.1	0	3	0	1	0	0	0	0	0	2
ENSG00000141905	NFIC	9445	4344	7016	6509	11564	6223	13305	12939	13956	7770
ENSG00000095932	C19orf77	70	473	469	753	102	819	142	117	123	1038
ENSG00000129932	DOHH	1375	351	986	452	1051	312	997	1126	957	531
ENSG00000264159	RN7SL866P	0	7	15	9	0	11	0	3	1	14
ENSG00000105325	FZR1	3252	1731	2699	2675	4155	1968	4671	4732	4918	2643
ENSG00000252408	SNORD38	1	8	11	19	2	35	6	0	3	39
ENSG00000161091	MFSD12	1801	4753	9328	7442	2144	6479	2291	2346	2397	8640
ENSG00000183397	C19orf71	206	249	528	350	217	276	232	243	230	385
ENSG00000267436	AC005786.7	0	0	0	0	0	0	0	0	0	0
ENSG00000267231	AC005786.5	0	2	20	4	1	6	1	0	1	3
ENSG00000266959	AC005786.3	1	5	4	6	1	13	0	1	0	12
ENSG00000064961	HMG20B	630	4054	7957	6309	659	5315	698	764	749	7164
ENSG00000179855	GIPC3	64	336	474	569	98	573	103	109	136	668
ENSG00000006638	TBXA2R	42	109	218	188	33	159	53	61	46	195
ENSG00000226800	CACTIN-AS1	12	27	57	39	14	23	21	21	21	44
ENSG00000105298	CACTIN	824	651	1662	1045	792	818	858	829	850	1127
ENSG00000186111	PIP5K1C	9716	1469	2814	2279	11151	1839	12567	12644	12695	2431
ENSG00000267304	AC004637.1	1	7	5	7	19	12	18	16	22	12
